X [m], Y [m], Z [m], MagneticFluxDensity X [T], MagneticFluxDensity Y [T], MagneticFluxDensity Z [T]
0.0400108, -0.00580783, 0.00388067, -0.157474, 0.00256239, -0.000299425
0.0358572, -0.00580783, 0.00388067, -0.15451, -0.00394335, 0.00291647
0.0409724, -0.00555347, 0.00426133, -0.158057, -0.000804082, 0.00148256
0.0427976, -0.00624679, 0.00258751, -0.159215, -0.00094102, 0.000506528
0.0376823, -0.00650115, 0.00220684, -0.155726, -0.0037895, 0.00165488
0.0386439, -0.00624679, 0.00258751, -0.156746, -0.00240752, 0.000932942
0.065309, -0.00494975, 0.00494975, -0.166214, -0.000256962, 0.000120376
0.0651706, -0.0035, 0.00606218, -0.166221, -0.000149307, 0.000151459
0.0666636, -0.00646716, 0.00267878, -0.166369, -0.000236552, 2.54806e-05
0.0659071, -0.00676148, 0.00181173, -0.166284, -0.00031799, 9.77341e-05
0.0652398, -0.00422487, 0.00550596, -0.166247, 0.000135601, -0.000281882
0.0659171, -0.00498358, 0.00437048, -0.166268, -0.000162777, 2.82321e-05
0.0659863, -0.00570845, 0.00381427, -0.166273, -0.000142433, -2.5603e-05
0.065608, -0.00585561, 0.00338074, -0.166199, -0.000160401, -7.31465e-06
0.0655388, -0.00513074, 0.00393696, -0.166189, -0.000270044, 0.000109249
0.0662853, -0.00661432, 0.00224526, -0.166335, -0.000295863, 5.82269e-05
0.0194475, 0, 0.007, -0.119496, -0.000349408, 0.0116238
0.0224973, -0.000913683, 0.00694011, -0.128952, -0.00198184, 0.0127785
0.0180873, -0.000913683, 0.00694011, -0.115209, -0.00181445, 0.0116356
0.0195109, -0.00181173, 0.00676148, -0.119816, -0.00282711, 0.0107457
0.0209724, -0.000456842, 0.00697006, -0.124109, -0.00149089, 0.0138856
0.0202923, -0.000913683, 0.00694011, -0.121881, -0.00122974, 0.010912
0.0187674, -0.000456842, 0.00697006, -0.117263, -0.000730267, 0.0108365
0.0194792, -0.000905867, 0.00688074, -0.11946, -0.00148894, 0.0116568
0.0210041, -0.00136271, 0.0068508, -0.124095, -0.00157437, 0.00946044
0.0187991, -0.00136271, 0.0068508, -0.117508, -0.00226784, 0.0107899
0.0181223, 0, -0.007, -0.1154, 0.00135992, -0.011712
0.0170407, -0.000913683, -0.00694011, -0.111742, -0.000807301, -0.0125128
0.0119619, -0.0025358, -0.00258882, -0.0914887, -0.00492101, -0.00507138
0.0107215, 0, -0.007, -0.0867667, -0.000237176, -0.0141004
0.0175815, -0.000456842, -0.00697006, -0.113585, 0.000350126, -0.012253
0.0145013, -0.00172474, -0.00476446, -0.101622, -0.00321011, -0.00902698
0.0150421, -0.0012679, -0.00479441, -0.103487, -0.0020646, -0.00882136
0.0144219, 0, -0.007, -0.101361, -0.00013464, -0.0137345
0.0138811, -0.000456842, -0.00697006, -0.099459, -0.00107231, -0.0139123
0.0113417, -0.0012679, -0.00479441, -0.0891777, -0.00258179, -0.00957618
0.155201, -0.007, 0, -0.0904498, 0.0117203, -0.000265829
0.152143, -0.007, 0, -0.10006, 0.0111673, -0.00014082
0.154161, -0.00555347, -0.00426133, -0.0936054, 0.00907396, 0.00683703
0.154512, -0.00694011, -0.000913683, -0.0925013, 0.00999847, 0.000733045
0.153672, -0.007, 0, -0.0952215, 0.0114071, -0.000223214
0.153152, -0.00627674, -0.00213067, -0.0966705, 0.0100718, 0.00333752
0.154681, -0.00627674, -0.00213067, -0.0919948, 0.010114, 0.00325006
0.154857, -0.00697006, -0.000456842, -0.0914919, 0.0107173, 0.000173768
0.153328, -0.00697006, -0.000456842, -0.0962312, 0.0108117, 0.000375767
0.154336, -0.00624679, -0.00258751, -0.0928034, 0.00939102, 0.00378227
0.154855, -0.00606218, -0.0035, -0.0914688, 0.00908565, 0.00545311
0.154161, -0.00555347, -0.00426133, -0.0936054, 0.00907396, 0.00683703
0.156324, -0.00519689, -8.32891e-05, -0.0864011, 0.00868922, 0.00011249
0.159168, -0.00555347, -0.00426133, -0.0767508, 0.00941669, 0.00677864
0.154508, -0.00580783, -0.00388067, -0.0925361, 0.00871047, 0.00618725
0.155242, -0.00537518, -0.00217231, -0.0900901, 0.00882991, 0.00347073
0.155589, -0.00562953, -0.00179164, -0.089065, 0.00919732, 0.00281054
0.157011, -0.00580783, -0.00388067, -0.0843018, 0.00978401, 0.00620218
0.156664, -0.00555347, -0.00426133, -0.0853361, 0.00965927, 0.00681987
0.157746, -0.00537518, -0.00217231, -0.0816377, 0.00915278, 0.00349929
0.168251, -0.00606218, -0.0035, -0.0481637, 0.00414751, 0.00378928
0.164265, -0.00555347, -0.00426133, -0.0595423, 0.00860052, 0.00679934
0.16556, -0.00493414, -0.000771006, -0.0556657, 0.0075019, 0.000971933
0.169258, -0.00555347, -0.00426133, -0.044643, 0.00704187, 0.00642179
0.166258, -0.00580783, -0.00388067, -0.0530605, 0.00634777, 0.00615427
0.164913, -0.00524381, -0.00251617, -0.0576318, 0.00844624, 0.00369773
0.166906, -0.00549816, -0.0021355, -0.0512954, 0.00720434, 0.00270546
0.168755, -0.00580783, -0.00388067, -0.0465317, 0.00405008, 0.0051969
0.166762, -0.00555347, -0.00426133, -0.051832, 0.00788836, 0.00686909
0.167409, -0.00524381, -0.00251617, -0.0499498, 0.00701324, 0.00379384
0.168416, -0.00676148, -0.00181173, -0.0467298, 0.00903847, 0.00165288
0.169258, -0.00555347, -0.00426133, -0.044643, 0.00704187, 0.00642179
0.171597, -0.00646716, -0.00267878, -0.0380844, 0.00832376, 0.00370682
0.168292, -0.00646716, -0.00267878, -0.0477077, 0.00728551, 0.00226652
0.168837, -0.00615748, -0.00303653, -0.0463607, 0.00584909, 0.00319204
0.170428, -0.00601031, -0.00347006, -0.0416721, 0.00734517, 0.0052449
0.170007, -0.00661432, -0.00224526, -0.0426457, 0.010316, 0.00351745
0.168354, -0.00661432, -0.00224526, -0.047301, 0.00809354, 0.00185686
0.168775, -0.00601031, -0.00347006, -0.0468927, 0.00644889, 0.00443641
0.169945, -0.00646716, -0.00267878, -0.0430583, 0.0104412, 0.00437106
0.168292, -0.00646716, -0.00267878, -0.0477077, 0.00728551, 0.00226652
0.169258, -0.00555347, -0.00426133, -0.044643, 0.00704187, 0.00642179
0.168251, -0.00606218, -0.0035, -0.0481637, 0.00414751, 0.00378928
0.16556, -0.00493414, -0.000771006, -0.0556657, 0.0075019, 0.000971933
0.168775, -0.00601031, -0.00347006, -0.0468927, 0.00644889, 0.00443641
0.168755, -0.00580783, -0.00388067, -0.0465317, 0.00405008, 0.0051969
0.168272, -0.00626467, -0.00308939, -0.0482115, 0.00612911, 0.00259649
0.166926, -0.00570065, -0.00172489, -0.0509735, 0.00817779, 0.00213634
0.167409, -0.00524381, -0.00251617, -0.0499498, 0.00701324, 0.00379384
0.166906, -0.00549816, -0.0021355, -0.0512954, 0.00720434, 0.00270546
0.0213256, -0.00676148, -0.00181173, -0.126935, -0.00848913, -0.00248539
0.0214184, -0.00646716, -0.00267878, -0.127161, -0.00866232, -0.00358828
0.0144977, -0.00507159, -5.30183e-05, -0.101388, -0.00975078, -0.000462562
0.0179819, -0.00555347, 0.00426133, -0.114683, -0.00936075, 0.00675702
0.021372, -0.00661432, -0.00224526, -0.127046, -0.0083862, -0.0030392
0.0179581, -0.00576938, -0.0013659, -0.114612, -0.0107069, -0.00241976
0.0179116, -0.00591654, -0.000932376, -0.114506, -0.0108881, -0.00179455
0.0196537, -0.00615748, 0.0012248, -0.120111, -0.00914873, 0.00176868
0.0197002, -0.00601031, 0.000791273, -0.120402, -0.0087255, 0.00102847
0.0162398, -0.00531253, 0.00210416, -0.108024, -0.0097177, 0.00294907
0.144583, -0.0035, 0.00606218, -0.120967, 0.00457072, -0.00800211
0.148957, -0.00494975, 0.00494975, -0.109431, 0.00627576, -0.00585682
0.144259, -0.00426133, 0.00555347, -0.121399, 0.00482985, -0.00588148
0.145834, 0.000913683, 0.00694011, -0.117761, -0.00161525, -0.00837776
0.14677, -0.00422487, 0.00550596, -0.115019, 0.00505912, -0.00684285
0.146608, -0.00460554, 0.00525161, -0.115437, 0.0058494, -0.00675635
0.144421, -0.00388067, 0.00580783, -0.121367, 0.00500746, -0.00775522
0.145208, -0.00129316, 0.00650115, -0.119072, 0.00117167, -0.00737384
0.147395, -0.00201803, 0.00594493, -0.113373, 0.00232468, -0.00760594
0.145046, -0.00167382, 0.00624679, -0.119486, 0.00165691, -0.00728433
0.187866, -0.00606218, -0.0035, -0.0112897, 0.00265598, 0.00165397
0.184062, -0.00555347, -0.00426133, -0.0149902, 0.00296968, 0.00277794
0.184959, -0.00694011, 0.000913683, -0.0141887, 0.00338232, -0.000396949
0.188564, -0.00555347, -0.00426133, -0.0107116, 0.00187891, 0.00164229
0.185964, -0.00580783, -0.00388067, -0.0130338, 0.00289209, 0.00219829
0.184511, -0.00624679, -0.00167382, -0.0146803, 0.00315511, 0.00127041
0.186413, -0.00650115, -0.00129316, -0.0128781, 0.00318692, 0.000854242
0.188215, -0.00580783, -0.00388067, -0.0109157, 0.00251016, 0.00181854
0.186313, -0.00555347, -0.00426133, -0.0126845, 0.00279813, 0.00235818
0.186762, -0.00624679, -0.00167382, -0.0125411, 0.00298132, 0.000977758
0.187826, -0.00646716, -0.00267878, -0.0115341, 0.00303011, 0.00120055
0.184062, -0.00555347, -0.00426133, -0.0149902, 0.00296968, 0.00277794
0.187866, -0.00606218, -0.0035, -0.0112897, 0.00265598, 0.00165397
0.181721, -0.00606218, -0.0035, -0.0176397, 0.00473729, 0.00286551
0.185944, -0.00601031, -0.00347006, -0.013107, 0.00288724, 0.00192866
0.185964, -0.00580783, -0.00388067, -0.0130338, 0.00289209, 0.00219829
0.187846, -0.00626467, -0.00308939, -0.0114097, 0.00295001, 0.00145771
0.184773, -0.00626467, -0.00308939, -0.0143228, 0.00163866, 0.00107014
0.182891, -0.00580783, -0.00388067, -0.0162328, 0.00376731, 0.00291649
0.184794, -0.00606218, -0.0035, -0.0142689, 0.00326128, 0.00231446
0.187826, -0.00646716, -0.00267878, -0.0115341, 0.00303011, 0.00120055
0.188564, -0.00555347, -0.00426133, -0.0107116, 0.00187891, 0.00164229
0.187866, -0.00606218, -0.0035, -0.0112897, 0.00265598, 0.00165397
0.184959, -0.00694011, 0.000913683, -0.0141887, 0.00338232, -0.000396949
0.188195, -0.00601031, -0.00347006, -0.0110561, 0.00246685, 0.00144092
0.188215, -0.00580783, -0.00388067, -0.0109157, 0.00251016, 0.00181854
0.187846, -0.00626467, -0.00308939, -0.0114097, 0.00295001, 0.00145771
0.186392, -0.00670364, -0.00088255, -0.0129571, 0.00314607, 0.000637824
0.186762, -0.00624679, -0.00167382, -0.0125411, 0.00298132, 0.000977758
0.186413, -0.00650115, -0.00129316, -0.0128781, 0.00318692, 0.000854242
0.197061, -0.00267878, -0.00646716, -0.0059987, 0.000602612, 0.000838294
0.201, -0.00181173, -0.00676148, -0.00467477, 0.000410482, 0.00112048
0.195333, -0.00181173, -0.00676148, -0.00662771, 0.000497568, 0.0013877
0.197075, 0, -0.00512461, -0.00627857, -0.00014933, 0.000881777
0.199031, -0.00224526, -0.00661432, -0.00549089, 0.000382245, 0.000917114
0.198166, -0.00181173, -0.00676148, -0.00575964, 0.000330066, 0.00103643
0.196197, -0.00224526, -0.00661432, -0.0062705, 0.000607245, 0.000983825
0.197068, -0.00133939, -0.00579588, -0.00615937, 0.000195998, 0.000908259
0.199038, -0.000905867, -0.00594305, -0.00549366, 9.35506e-05, 0.000912331
0.196204, -0.000905867, -0.00594305, -0.00650175, 0.000108744, 0.00104767
0.154639, 0.00646716, 0.00267878, -0.0911499, 0.0152468, 0.00512315
0.158981, 0.00694011, 0.000913683, -0.077721, -0.0116279, -0.000334525
0.157344, 0.00606218, 0.0035, -0.0829429, -0.0165594, -0.00755459
0.153622, 0.00694011, 0.000913683, -0.0947133, -0.00994728, -0.00103865
0.15681, 0.00670364, 0.00179623, -0.0848498, -0.0102195, -0.00149465
0.158163, 0.00650115, 0.00220684, -0.0803744, -0.0153602, -0.00454728
0.155992, 0.00626467, 0.00308939, -0.0873811, 0.0039648, 0.00080123
0.15413, 0.00670364, 0.00179623, -0.093245, -0.00549305, -4.40602e-05
0.156301, 0.00694011, 0.000913683, -0.0863826, -0.0113332, -0.000238234
0.155483, 0.00650115, 0.00220684, -0.0888729, -0.00892598, -0.0025811
-0.0188044, -0.00606218, 0.0035, -0.0113441, -0.00262402, 0.00158531
-0.0106779, -0.00606218, 0.0035, -0.0209576, -0.00531005, 0.00308819
-0.0120677, -0.00646716, 0.00267878, -0.0190356, -0.00462689, 0.00209509
-0.0156394, -0.000298271, 0.00325486, -0.0158774, 9.75126e-05, 0.00184821
-0.0147412, -0.00606218, 0.0035, -0.0160661, -0.0037794, 0.00266111
-0.0113728, -0.00626467, 0.00308939, -0.0198963, -0.00504761, 0.00237964
-0.0154361, -0.00626467, 0.00308939, -0.0152168, -0.00364054, 0.00217118
-0.0172219, -0.00318022, 0.00337743, -0.0136254, -0.00148666, 0.00132421
-0.0131587, -0.00318022, 0.00337743, -0.0185342, -0.00220406, 0.00289511
-0.0138535, -0.00338271, 0.00296682, -0.0178283, -0.00223629, 0.0015974
0.0177297, -0.00181173, -0.00676148, -0.11365, -0.00275872, -0.0109153
0.0181223, 0, -0.007, -0.1154, 0.00135992, -0.011712
0.0170407, -0.000913683, -0.00694011, -0.111742, -0.000807301, -0.0125128
0.0144977, -0.00507159, -5.30183e-05, -0.101388, -0.00975078, -0.000462562
0.017926, -0.000905867, -0.00688074, -0.114628, -0.000628377, -0.0111362
0.0175815, -0.000456842, -0.00697006, -0.113585, 0.000350126, -0.012253
0.0173852, -0.00136271, -0.0068508, -0.112991, -0.00188734, -0.0120839
0.0161137, -0.00344166, -0.00340725, -0.107668, -0.00641648, -0.00616467
0.01631, -0.0025358, -0.00352651, -0.108188, -0.00434134, -0.00620784
0.0157692, -0.00299264, -0.00349657, -0.10637, -0.00550572, -0.00641203
0.178091, -0.00494975, 0.00494975, -0.0240319, 0.00499043, -0.00544238
0.179275, -0.00426133, 0.00555347, -0.021312, 0.00370673, -0.0050268
0.179324, -0.0025358, 0.00248278, -0.0225668, 0.00225113, -0.00193851
0.177309, 0.000913683, 0.00694011, -0.0234802, 0.000154506, -0.00615532
0.178683, -0.00460554, 0.00525161, -0.0225466, 0.00435066, -0.00546655
0.1793, -0.00339856, 0.00401813, -0.0222345, 0.00297938, -0.00356663
0.178708, -0.00374277, 0.00371626, -0.0233718, 0.00358177, -0.00331382
0.1777, -0.00201803, 0.00594493, -0.0239656, 0.00121876, -0.00481671
0.178292, -0.00167382, 0.00624679, -0.0228459, 0.00080943, -0.00418534
0.178317, -0.000811057, 0.00471145, -0.0231695, 0.000323299, -0.00437604
0.0181223, 0, -0.007, -0.1154, 0.00135992, -0.011712
0.0178439, 0.000913683, -0.00694011, -0.113757, 0.00345563, -0.0114756
0.0119619, -0.0025358, -0.00258882, -0.0914887, -0.00492101, -0.00507138
0.0144977, -0.00507159, -5.30183e-05, -0.101388, -0.00975078, -0.000462562
0.0179831, 0.000456842, -0.00697006, -0.114594, 0.0023756, -0.0116668
0.0149029, -0.000811057, -0.00476446, -0.102805, -0.00122097, -0.00883439
0.0150421, -0.0012679, -0.00479441, -0.103487, -0.0020646, -0.00882136
0.01631, -0.0025358, -0.00352651, -0.108188, -0.00434134, -0.00620784
0.0161708, -0.00207896, -0.00349657, -0.107742, -0.00353415, -0.00639225
0.0132298, -0.0038037, -0.00132092, -0.0964607, -0.00718927, -0.00253864
-0.0247425, 0.00676148, -0.00181173, -0.00767963, 0.00193929, -0.000391777
-0.0237256, 0.00694011, -0.000913683, -0.00830531, 0.00210997, -0.000363381
-0.03, 0.00694011, -0.000913683, -0.00497715, 0.00105268, -0.000173739
-0.03, -2.42861e-20, -2.35637e-05, -0.00560947, 1.70078e-05, 0.000185665
-0.024234, 0.0068508, -0.00136271, -0.00802319, 0.00212272, -0.000451417
-0.0268628, 0.00694011, -0.000913683, -0.00654234, 0.00144467, -1.50954e-05
-0.0273713, 0.0068508, -0.00136271, -0.00622796, 0.00137727, -0.00013964
-0.0273713, 0.00338074, -0.000917648, -0.00674587, 0.00101047, 8.59174e-05
-0.0268628, 0.00347006, -0.000468624, -0.0070152, 0.00104395, 0.000226684
-0.03, 0.00347006, -0.000468624, -0.005392, 0.000584802, -1.99882e-05
0.0879357, -0.00646716, 0.00267878, -0.165472, 0.000557743, 6.89885e-05
0.0921667, -0.00676148, 0.00181173, -0.164714, 0.000696254, -0.000183104
0.0872371, -0.00676148, 0.00181173, -0.165605, 0.000469743, -0.000129841
0.0905716, -0.00507159, -5.30183e-05, -0.16492, 0.000443043, -2.62628e-05
0.0900512, -0.00661432, 0.00224526, -0.165033, 0.000636051, -0.000172386
0.0897019, -0.00676148, 0.00181173, -0.165109, 0.00062553, -0.000161513
0.0875864, -0.00661432, 0.00224526, -0.165551, 0.00049632, -0.000135348
0.0892536, -0.00576938, 0.00131288, -0.165143, 0.000477249, -0.000137851
0.0913691, -0.00591654, 0.000879358, -0.164815, 0.000573036, -9.14531e-05
0.0889044, -0.00591654, 0.000879358, -0.165213, 0.000474689, -0.000116268
-0.03, -0.00646716, -0.00267878, -0.00504159, -0.00119875, -0.000477527
-0.03, -0.00606218, -0.0035, -0.00502428, -0.00120586, -0.000548916
-0.0260751, -0.00507159, -5.30183e-05, -0.00724142, -0.00116719, -0.000133955
-0.0192215, -0.00606218, -0.0035, -0.0105567, -0.00200309, -0.00152935
-0.03, -0.00626467, -0.00308939, -0.00502872, -0.00119953, -0.000516586
-0.0280375, -0.00556689, -0.00177651, -0.00612215, -0.00111498, -0.000419508
-0.0280375, -0.00576938, -0.0013659, -0.00615094, -0.00114834, -0.00034143
-0.0246108, -0.00626467, -0.00308939, -0.00774193, -0.00157389, -0.000895324
-0.0246108, -0.00606218, -0.0035, -0.00772714, -0.00147645, -0.000970494
-0.0226483, -0.00556689, -0.00177651, -0.00889309, -0.00169364, -0.000743917
0.0181609, -0.0035, 0.00606218, -0.115537, -0.00584747, 0.0103683
0.0171805, -0.00426133, 0.00555347, -0.112366, -0.00726254, 0.0099041
0.0195693, 0, 0.00501858, -0.119348, 6.17436e-05, 0.00792029
0.0222329, -0.00426133, 0.00555347, -0.127798, -0.00611879, 0.00726412
0.0176707, -0.00388067, 0.00580783, -0.113945, -0.00650285, 0.010114
0.0183749, -0.00213067, 0.00528602, -0.11602, -0.00356031, 0.00873777
0.0188651, -0.00175, 0.00554038, -0.117353, -0.00303571, 0.00917189
0.0201969, -0.00388067, 0.00580783, -0.121745, -0.00617608, 0.00907999
0.0197067, -0.00426133, 0.00555347, -0.120177, -0.00680872, 0.00874654
0.0209011, -0.00213067, 0.00528602, -0.123363, -0.00330295, 0.0080954
-0.0192215, -0.00606218, -0.0035, -0.0105567, -0.00200309, -0.00152935
-0.0260751, -0.00507159, -5.30183e-05, -0.00724142, -0.00116719, -0.000133955
-0.0207273, -0.00646716, -0.00267878, -0.0096518, -0.00220255, -0.0010125
-0.0210035, -0.00507159, -5.30183e-05, -0.0100141, -0.00163674, -0.000227994
-0.0226483, -0.00556689, -0.00177651, -0.00889309, -0.00169364, -0.000743917
-0.0234012, -0.00576938, -0.0013659, -0.00848138, -0.00159135, -0.000580597
-0.0199744, -0.00626467, -0.00308939, -0.0101091, -0.00216856, -0.00122283
-0.0201125, -0.00556689, -0.00177651, -0.0102973, -0.00206906, -0.000950597
-0.0235393, -0.00507159, -5.30183e-05, -0.00861352, -0.00140573, -0.000145438
-0.0208654, -0.00576938, -0.0013659, -0.00980113, -0.00208953, -0.000709841
-0.0209636, -0.00676148, -0.00181173, -0.00953503, -0.00235416, -0.000761657
-0.0207273, -0.00646716, -0.00267878, -0.0096518, -0.00220255, -0.0010125
-0.03, -0.00676148, -0.00181173, -0.00504688, -0.00116449, -0.000380186
-0.0210035, -0.00507159, -5.30183e-05, -0.0100141, -0.00163674, -0.000227994
-0.0208455, -0.00661432, -0.00224526, -0.00958707, -0.00231413, -0.000877559
-0.0253637, -0.00661432, -0.00224526, -0.00736793, -0.00161667, -0.000667897
-0.0254818, -0.00676148, -0.00181173, -0.0073073, -0.00156251, -0.000574322
-0.0209835, -0.00591654, -0.000932376, -0.00976474, -0.00212489, -0.000601182
-0.0208654, -0.00576938, -0.0013659, -0.00980113, -0.00208953, -0.000709841
-0.0255017, -0.00591654, -0.000932376, -0.00747953, -0.00137738, -0.000382748
0.0658347, -0.00555347, 0.00426133, -0.166254, -0.000417517, 0.000228818
0.0702793, -0.00606218, 0.0035, -0.166392, -8.22534e-05, 4.33873e-05
0.0651706, -0.0035, 0.00606218, -0.166221, -0.000149307, 0.000151459
0.0732904, -0.00555347, 0.00426133, -0.166324, -3.33035e-06, -3.55574e-05
0.068057, -0.00580783, 0.00388067, -0.166366, -0.000527009, 0.00034404
0.0677249, -0.00478109, 0.00478109, -0.166358, -0.000131874, 2.99479e-05
0.0655026, -0.00452674, 0.00516175, -0.166235, -0.000120916, 2.24538e-05
0.0695625, -0.00555347, 0.00426133, -0.166362, -0.000256717, 9.80782e-05
0.0717848, -0.00580783, 0.00388067, -0.166364, -1.8122e-05, 3.14697e-05
0.0692305, -0.00452674, 0.00516175, -0.166352, 2.66747e-05, -0.000147947
-0.0230746, 0, -0.007, -0.00630473, 0.00618389, -0.00207854
-0.0210035, 0, -0.00512461, -0.00948427, 0.00113801, -0.00403985
-0.03, 0.000913683, -0.00694011, -0.000626756, -0.00308574, 0.00157504
-0.03, -2.42861e-20, -2.35637e-05, -0.00560947, 1.70078e-05, 0.000185665
-0.022039, 0, -0.00606231, -0.00811081, 0.00388608, -0.00274463
-0.0255017, 0.000456842, -0.00603236, -0.00490698, 0.000838351, -0.00203814
-0.0265373, 0.000456842, -0.00697006, -0.00314599, 0.0054112, -0.00108713
-0.0265373, -1.21431e-20, -0.00351178, -0.00613429, 0.00280945, -0.000985928
-0.0255017, -1.21431e-20, -0.00257409, -0.00699716, 0.00100405, -0.00105866
-0.03, 0.000456842, -0.00348184, -0.00338612, -0.00106677, 0.00115133
-0.03, -0.0035, -0.00606218, -0.00516289, -0.000510784, -0.000929746
-0.03, -2.42861e-20, -2.35637e-05, -0.00560947, 1.70078e-05, 0.000185665
-0.03, -0.00426133, -0.00555347, -0.00527026, -0.00118184, -0.000563355
-0.0255504, -0.0035, -0.00606218, -0.00599008, -0.00400105, 0.00139229
-0.03, -0.00175, -0.00304287, -0.00486329, -0.000188788, -0.000393843
-0.03, -0.00213067, -0.00278852, -0.00533663, -0.000572233, -0.000146427
-0.03, -0.00388067, -0.00580783, -0.00553706, -0.000781263, -0.000758034
-0.0277752, -0.0035, -0.00606218, -0.00638819, -0.00139551, -0.000246251
-0.0277752, -0.00175, -0.00304287, -0.00617721, -0.000546213, -3.12155e-05
